date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:09:37	188101/188101	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:36%20GMT	https://mcqs.learnuppakistan.com/everyday-science/biology-human-body/set-8	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/everyday-science/biology-human-body/set-8.html	(from https://mcqs.learnuppakistan.com/everyday-science)
13:09:37	187392/187392	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:37%20GMT	https://mcqs.learnuppakistan.com/everyday-science/biology-human-body/set-9	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/everyday-science/biology-human-body/set-9.html	(from https://mcqs.learnuppakistan.com/everyday-science)
13:09:38	187422/187422	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:37%20GMT	https://mcqs.learnuppakistan.com/everyday-science/biology-human-body/set-10	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/everyday-science/biology-human-body/set-10.html	(from https://mcqs.learnuppakistan.com/everyday-science)
13:09:38	187860/187860	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:37%20GMT	https://mcqs.learnuppakistan.com/everyday-science/earth-space-environment/set-1	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/everyday-science/earth-space-environment/set-1.html	(from https://mcqs.learnuppakistan.com/everyday-science)
13:09:38	188935/188935	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:38%20GMT	https://mcqs.learnuppakistan.com/everyday-science/earth-space-environment/set-2	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/everyday-science/earth-space-environment/set-2.html	(from https://mcqs.learnuppakistan.com/everyday-science)
13:09:39	189255/189255	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:38%20GMT	https://mcqs.learnuppakistan.com/everyday-science/earth-space-environment/set-3	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/everyday-science/earth-space-environment/set-3.html	(from https://mcqs.learnuppakistan.com/everyday-science)
13:09:39	187565/187565	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:38%20GMT	https://mcqs.learnuppakistan.com/everyday-science/earth-space-environment/set-4	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/everyday-science/earth-space-environment/set-4.html	(from https://mcqs.learnuppakistan.com/everyday-science)
13:09:39	188615/188615	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:39%20GMT	https://mcqs.learnuppakistan.com/everyday-science/earth-space-environment/set-5	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/everyday-science/earth-space-environment/set-5.html	(from https://mcqs.learnuppakistan.com/everyday-science)
13:09:40	189719/189719	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:39%20GMT	https://mcqs.learnuppakistan.com/everyday-science/earth-space-environment/set-6	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/everyday-science/earth-space-environment/set-6.html	(from https://mcqs.learnuppakistan.com/everyday-science)
13:09:40	189233/189233	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:39%20GMT	https://mcqs.learnuppakistan.com/everyday-science/earth-space-environment/set-7	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/everyday-science/earth-space-environment/set-7.html	(from https://mcqs.learnuppakistan.com/everyday-science)
13:09:40	191126/191126	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:39%20GMT	https://mcqs.learnuppakistan.com/everyday-science/earth-space-environment/set-8	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/everyday-science/earth-space-environment/set-8.html	(from https://mcqs.learnuppakistan.com/everyday-science)
13:09:40	187807/187807	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:40%20GMT	https://mcqs.learnuppakistan.com/everyday-science/earth-space-environment/set-9	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/everyday-science/earth-space-environment/set-9.html	(from https://mcqs.learnuppakistan.com/everyday-science)
13:09:41	189315/189315	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:40%20GMT	https://mcqs.learnuppakistan.com/everyday-science/earth-space-environment/set-10	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/everyday-science/earth-space-environment/set-10.html	(from https://mcqs.learnuppakistan.com/everyday-science)
13:09:41	187881/187881	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:40%20GMT	https://mcqs.learnuppakistan.com/everyday-science/physics-chemistry/set-1	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/everyday-science/physics-chemistry/set-1.html	(from https://mcqs.learnuppakistan.com/everyday-science)
13:09:42	187099/187099	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:41%20GMT	https://mcqs.learnuppakistan.com/everyday-science/physics-chemistry/set-2	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/everyday-science/physics-chemistry/set-2.html	(from https://mcqs.learnuppakistan.com/everyday-science)
13:09:42	188991/188991	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:41%20GMT	https://mcqs.learnuppakistan.com/everyday-science/physics-chemistry/set-3	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/everyday-science/physics-chemistry/set-3.html	(from https://mcqs.learnuppakistan.com/everyday-science)
13:09:42	187774/187774	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:42%20GMT	https://mcqs.learnuppakistan.com/everyday-science/physics-chemistry/set-4	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/everyday-science/physics-chemistry/set-4.html	(from https://mcqs.learnuppakistan.com/everyday-science)
13:09:43	186705/186705	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:42%20GMT	https://mcqs.learnuppakistan.com/everyday-science/physics-chemistry/set-5	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/everyday-science/physics-chemistry/set-5.html	(from https://mcqs.learnuppakistan.com/everyday-science)
13:09:43	187909/187909	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:42%20GMT	https://mcqs.learnuppakistan.com/everyday-science/physics-chemistry/set-6	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/everyday-science/physics-chemistry/set-6.html	(from https://mcqs.learnuppakistan.com/everyday-science)
13:09:43	185882/185882	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:42%20GMT	https://mcqs.learnuppakistan.com/everyday-science/physics-chemistry/set-7	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/everyday-science/physics-chemistry/set-7.html	(from https://mcqs.learnuppakistan.com/everyday-science)
13:09:44	189165/189165	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:43%20GMT	https://mcqs.learnuppakistan.com/everyday-science/physics-chemistry/set-8	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/everyday-science/physics-chemistry/set-8.html	(from https://mcqs.learnuppakistan.com/everyday-science)
13:09:44	186030/186030	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:43%20GMT	https://mcqs.learnuppakistan.com/everyday-science/physics-chemistry/set-9	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/everyday-science/physics-chemistry/set-9.html	(from https://mcqs.learnuppakistan.com/everyday-science)
13:09:45	186350/186350	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:44%20GMT	https://mcqs.learnuppakistan.com/everyday-science/physics-chemistry/set-10	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/everyday-science/physics-chemistry/set-10.html	(from https://mcqs.learnuppakistan.com/everyday-science)
13:09:45	188307/188307	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:44%20GMT	https://mcqs.learnuppakistan.com/general-knowledge/world-geography/set-1	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/general-knowledge/world-geography/set-1.html	(from https://mcqs.learnuppakistan.com/general-knowledge)
13:09:45	189271/189271	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:45%20GMT	https://mcqs.learnuppakistan.com/general-knowledge/world-geography/set-2	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/general-knowledge/world-geography/set-2.html	(from https://mcqs.learnuppakistan.com/general-knowledge)
13:09:46	187250/187250	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:45%20GMT	https://mcqs.learnuppakistan.com/general-knowledge/world-geography/set-3	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/general-knowledge/world-geography/set-3.html	(from https://mcqs.learnuppakistan.com/general-knowledge)
13:09:46	188770/188770	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:45%20GMT	https://mcqs.learnuppakistan.com/general-knowledge/world-geography/set-4	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/general-knowledge/world-geography/set-4.html	(from https://mcqs.learnuppakistan.com/general-knowledge)
13:09:47	189421/189421	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:46%20GMT	https://mcqs.learnuppakistan.com/general-knowledge/world-geography/set-5	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/general-knowledge/world-geography/set-5.html	(from https://mcqs.learnuppakistan.com/general-knowledge)
13:09:47	190550/190550	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:46%20GMT	https://mcqs.learnuppakistan.com/general-knowledge/world-geography/set-6	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/general-knowledge/world-geography/set-6.html	(from https://mcqs.learnuppakistan.com/general-knowledge)
13:09:47	188076/188076	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:46%20GMT	https://mcqs.learnuppakistan.com/general-knowledge/world-geography/set-7	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/general-knowledge/world-geography/set-7.html	(from https://mcqs.learnuppakistan.com/general-knowledge)
13:09:48	188338/188338	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:47%20GMT	https://mcqs.learnuppakistan.com/general-knowledge/world-geography/set-8	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/general-knowledge/world-geography/set-8.html	(from https://mcqs.learnuppakistan.com/general-knowledge)
13:09:48	190242/190242	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:47%20GMT	https://mcqs.learnuppakistan.com/general-knowledge/world-geography/set-9	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/general-knowledge/world-geography/set-9.html	(from https://mcqs.learnuppakistan.com/general-knowledge)
13:09:48	177481/177481	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:47%20GMT	https://mcqs.learnuppakistan.com/general-knowledge/world-geography/set-10	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/general-knowledge/world-geography/set-10.html	(from https://mcqs.learnuppakistan.com/general-knowledge)
13:09:49	188455/188455	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:48%20GMT	https://mcqs.learnuppakistan.com/general-knowledge/world-history-international/set-1	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/general-knowledge/world-history-international/set-1.html	(from https://mcqs.learnuppakistan.com/general-knowledge)
13:09:49	187902/187902	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:48%20GMT	https://mcqs.learnuppakistan.com/general-knowledge/world-history-international/set-2	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/general-knowledge/world-history-international/set-2.html	(from https://mcqs.learnuppakistan.com/general-knowledge)
13:09:49	189867/189867	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:48%20GMT	https://mcqs.learnuppakistan.com/general-knowledge/world-history-international/set-3	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/general-knowledge/world-history-international/set-3.html	(from https://mcqs.learnuppakistan.com/general-knowledge)
13:09:50	192444/192444	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:49%20GMT	https://mcqs.learnuppakistan.com/general-knowledge/world-history-international/set-4	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/general-knowledge/world-history-international/set-4.html	(from https://mcqs.learnuppakistan.com/general-knowledge)
13:09:50	190506/190506	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:49%20GMT	https://mcqs.learnuppakistan.com/general-knowledge/world-history-international/set-5	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/general-knowledge/world-history-international/set-5.html	(from https://mcqs.learnuppakistan.com/general-knowledge)
13:09:50	191487/191487	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:49%20GMT	https://mcqs.learnuppakistan.com/general-knowledge/world-history-international/set-6	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/general-knowledge/world-history-international/set-6.html	(from https://mcqs.learnuppakistan.com/general-knowledge)
13:09:50	191663/191663	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:50%20GMT	https://mcqs.learnuppakistan.com/general-knowledge/world-history-international/set-7	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/general-knowledge/world-history-international/set-7.html	(from https://mcqs.learnuppakistan.com/general-knowledge)
13:09:51	191374/191374	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:50%20GMT	https://mcqs.learnuppakistan.com/general-knowledge/world-history-international/set-8	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/general-knowledge/world-history-international/set-8.html	(from https://mcqs.learnuppakistan.com/general-knowledge)
13:09:51	190751/190751	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:50%20GMT	https://mcqs.learnuppakistan.com/general-knowledge/world-history-international/set-9	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/general-knowledge/world-history-international/set-9.html	(from https://mcqs.learnuppakistan.com/general-knowledge)
13:09:51	189948/189948	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:51%20GMT	https://mcqs.learnuppakistan.com/general-knowledge/world-history-international/set-10	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/general-knowledge/world-history-international/set-10.html	(from https://mcqs.learnuppakistan.com/general-knowledge)
13:09:52	186706/186706	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:51%20GMT	https://mcqs.learnuppakistan.com/general-knowledge/sports-science-awards-culture/set-1	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/general-knowledge/sports-science-awards-culture/set-1.html	(from https://mcqs.learnuppakistan.com/general-knowledge)
13:09:52	186796/186796	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:51%20GMT	https://mcqs.learnuppakistan.com/general-knowledge/sports-science-awards-culture/set-2	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/general-knowledge/sports-science-awards-culture/set-2.html	(from https://mcqs.learnuppakistan.com/general-knowledge)
13:09:53	185292/185292	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:52%20GMT	https://mcqs.learnuppakistan.com/general-knowledge/sports-science-awards-culture/set-3	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/general-knowledge/sports-science-awards-culture/set-3.html	(from https://mcqs.learnuppakistan.com/general-knowledge)
13:09:53	188525/188525	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:52%20GMT	https://mcqs.learnuppakistan.com/general-knowledge/sports-science-awards-culture/set-4	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/general-knowledge/sports-science-awards-culture/set-4.html	(from https://mcqs.learnuppakistan.com/general-knowledge)
13:09:53	188595/188595	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:52%20GMT	https://mcqs.learnuppakistan.com/general-knowledge/sports-science-awards-culture/set-5	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/general-knowledge/sports-science-awards-culture/set-5.html	(from https://mcqs.learnuppakistan.com/general-knowledge)
13:09:53	187883/187883	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:53%20GMT	https://mcqs.learnuppakistan.com/general-knowledge/sports-science-awards-culture/set-6	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/general-knowledge/sports-science-awards-culture/set-6.html	(from https://mcqs.learnuppakistan.com/general-knowledge)
13:09:54	187908/187908	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:53%20GMT	https://mcqs.learnuppakistan.com/general-knowledge/sports-science-awards-culture/set-7	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/general-knowledge/sports-science-awards-culture/set-7.html	(from https://mcqs.learnuppakistan.com/general-knowledge)
13:09:54	187782/187782	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:53%20GMT	https://mcqs.learnuppakistan.com/general-knowledge/sports-science-awards-culture/set-8	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/general-knowledge/sports-science-awards-culture/set-8.html	(from https://mcqs.learnuppakistan.com/general-knowledge)
13:09:54	188430/188430	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:54%20GMT	https://mcqs.learnuppakistan.com/general-knowledge/sports-science-awards-culture/set-9	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/general-knowledge/sports-science-awards-culture/set-9.html	(from https://mcqs.learnuppakistan.com/general-knowledge)
13:09:55	189267/189267	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:54%20GMT	https://mcqs.learnuppakistan.com/general-knowledge/sports-science-awards-culture/set-10	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/general-knowledge/sports-science-awards-culture/set-10.html	(from https://mcqs.learnuppakistan.com/general-knowledge)
13:09:55	190008/190008	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:55%20GMT	https://mcqs.learnuppakistan.com/islamic-studies/islamic-culture-society/set-1	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/islamic-studies/islamic-culture-society/set-1.html	(from https://mcqs.learnuppakistan.com/islamic-studies)
13:09:56	189865/189865	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:55%20GMT	https://mcqs.learnuppakistan.com/islamic-studies/islamic-culture-society/set-2	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/islamic-studies/islamic-culture-society/set-2.html	(from https://mcqs.learnuppakistan.com/islamic-studies)
13:09:56	190436/190436	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:56%20GMT	https://mcqs.learnuppakistan.com/islamic-studies/islamic-culture-society/set-3	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/islamic-studies/islamic-culture-society/set-3.html	(from https://mcqs.learnuppakistan.com/islamic-studies)
13:09:57	190773/190773	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:56%20GMT	https://mcqs.learnuppakistan.com/islamic-studies/islamic-culture-society/set-4	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/islamic-studies/islamic-culture-society/set-4.html	(from https://mcqs.learnuppakistan.com/islamic-studies)
13:09:57	188528/188528	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:56%20GMT	https://mcqs.learnuppakistan.com/islamic-studies/islamic-culture-society/set-5	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/islamic-studies/islamic-culture-society/set-5.html	(from https://mcqs.learnuppakistan.com/islamic-studies)
13:09:57	190377/190377	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:57%20GMT	https://mcqs.learnuppakistan.com/islamic-studies/islamic-culture-society/set-6	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/islamic-studies/islamic-culture-society/set-6.html	(from https://mcqs.learnuppakistan.com/islamic-studies)
13:09:57	191060/191060	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:57%20GMT	https://mcqs.learnuppakistan.com/islamic-studies/islamic-culture-society/set-7	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/islamic-studies/islamic-culture-society/set-7.html	(from https://mcqs.learnuppakistan.com/islamic-studies)
13:09:58	192282/192282	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:57%20GMT	https://mcqs.learnuppakistan.com/islamic-studies/islamic-culture-society/set-8	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/islamic-studies/islamic-culture-society/set-8.html	(from https://mcqs.learnuppakistan.com/islamic-studies)
13:09:58	190602/190602	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:57%20GMT	https://mcqs.learnuppakistan.com/islamic-studies/islamic-culture-society/set-9	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/islamic-studies/islamic-culture-society/set-9.html	(from https://mcqs.learnuppakistan.com/islamic-studies)
13:09:59	191836/191836	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:58%20GMT	https://mcqs.learnuppakistan.com/islamic-studies/islamic-culture-society/set-10	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/islamic-studies/islamic-culture-society/set-10.html	(from https://mcqs.learnuppakistan.com/islamic-studies)
13:09:59	190994/190994	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:58%20GMT	https://mcqs.learnuppakistan.com/islamic-studies/prophets-islamic-history/set-1	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/islamic-studies/prophets-islamic-history/set-1.html	(from https://mcqs.learnuppakistan.com/islamic-studies)
13:09:59	191604/191604	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:59%20GMT	https://mcqs.learnuppakistan.com/islamic-studies/prophets-islamic-history/set-2	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/islamic-studies/prophets-islamic-history/set-2.html	(from https://mcqs.learnuppakistan.com/islamic-studies)
13:10:00	188854/188854	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:09:59%20GMT	https://mcqs.learnuppakistan.com/islamic-studies/prophets-islamic-history/set-3	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/islamic-studies/prophets-islamic-history/set-3.html	(from https://mcqs.learnuppakistan.com/islamic-studies)
13:10:00	190874/190874	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:00%20GMT	https://mcqs.learnuppakistan.com/islamic-studies/prophets-islamic-history/set-4	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/islamic-studies/prophets-islamic-history/set-4.html	(from https://mcqs.learnuppakistan.com/islamic-studies)
13:10:01	188219/188219	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:00%20GMT	https://mcqs.learnuppakistan.com/islamic-studies/prophets-islamic-history/set-5	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/islamic-studies/prophets-islamic-history/set-5.html	(from https://mcqs.learnuppakistan.com/islamic-studies)
13:10:01	190263/190263	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:00%20GMT	https://mcqs.learnuppakistan.com/islamic-studies/prophets-islamic-history/set-6	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/islamic-studies/prophets-islamic-history/set-6.html	(from https://mcqs.learnuppakistan.com/islamic-studies)
13:10:01	189289/189289	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:01%20GMT	https://mcqs.learnuppakistan.com/islamic-studies/prophets-islamic-history/set-7	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/islamic-studies/prophets-islamic-history/set-7.html	(from https://mcqs.learnuppakistan.com/islamic-studies)
13:10:02	189608/189608	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:01%20GMT	https://mcqs.learnuppakistan.com/islamic-studies/prophets-islamic-history/set-8	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/islamic-studies/prophets-islamic-history/set-8.html	(from https://mcqs.learnuppakistan.com/islamic-studies)
13:10:02	189194/189194	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:01%20GMT	https://mcqs.learnuppakistan.com/islamic-studies/prophets-islamic-history/set-9	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/islamic-studies/prophets-islamic-history/set-9.html	(from https://mcqs.learnuppakistan.com/islamic-studies)
13:10:02	188019/188019	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:02%20GMT	https://mcqs.learnuppakistan.com/islamic-studies/prophets-islamic-history/set-10	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/islamic-studies/prophets-islamic-history/set-10.html	(from https://mcqs.learnuppakistan.com/islamic-studies)
